Date,Product,Production,Sold,Revenue
2024-02-02,Camera,555,510,420749.76
2024-02-02,Delta Device,582,565,113437.8
2024-02-02,Epsilon Engine,469,354,533519.5
2024-02-02,Gamma Gizmo,467,444,40512.73
2024-02-02,Omega Orb,550,481,197621.59
2024-02-02,Theta Tool,336,236,28441.84
2024-02-02,Zeta Zone,502,439,252507.6
2024-02-03,Alpha Widget,393,296,42424.93
2024-02-03,Beta Gadget,849,623,177085.57
2024-02-03,Camera,476,459,363291.35
2024-02-03,Delta Device,820,602,117544.01
2024-02-03,Epsilon Engine,514,426,640623.02
2024-02-03,Gamma Gizmo,550,466,42937.64
2024-02-03,Omega Orb,755,614,248775.75
2024-02-03,Theta Tool,460,353,43007.76
2024-02-03,Zeta Zone,818,768,456098.76
2024-02-04,Alpha Widget,499,485,72839.92
2024-02-04,Beta Gadget,600,452,120184.74
2024-02-04,Camera,628,456,387720.72
2024-02-04,Delta Device,842,695,136230.9
2024-02-04,Epsilon Engine,540,517,742202.58
2024-02-04,Gamma Gizmo,874,644,58637.3
2024-02-04,Omega Orb,591,430,182896.7
2024-02-04,Theta Tool,709,615,74426.46
2024-02-04,Zeta Zone,513,484,275914.01
2024-02-05,Alpha Widget,531,489,73609.19
2024-02-05,Beta Gadget,609,475,132359.68
2024-02-05,Camera,591,535,438841.45
2024-02-05,Delta Device,556,499,94607.81
2024-02-05,Epsilon Engine,417,344,521664.08
2024-02-05,Gamma Gizmo,414,347,33051.25
2024-02-05,Omega Orb,619,518,222446.77
2024-02-05,Theta Tool,664,621,77842.3
2024-02-05,Zeta Zone,683,527,310107.32
2024-02-06,Alpha Widget,610,471,71212.62
2024-02-06,Beta Gadget,557,486,137168.89
2024-02-06,Camera,459,378,319898.87
2024-02-06,Delta Device,816,671,135929.15
2024-02-06,Epsilon Engine,800,714,1067388.29
2024-02-06,Gamma Gizmo,389,374,36913.9
2024-02-06,Omega Orb,539,474,190986.46
2024-02-06,Theta Tool,415,358,45210.41
2024-02-06,Zeta Zone,696,648,368431.91
2024-02-07,Alpha Widget,329,260,38141.2
2024-02-07,Beta Gadget,360,261,74802.93
2024-02-07,Camera,416,365,304249.03
2024-02-07,Delta Device,821,789,160981.64
2024-02-07,Epsilon Engine,696,599,889097.35
2024-02-07,Gamma Gizmo,509,410,39514.27
2024-02-07,Omega Orb,600,548,214947.99
2024-02-07,Theta Tool,351,300,36808.02
2024-02-07,Zeta Zone,548,453,250048.59
2024-02-08,Alpha Widget,454,378,53919.48
2024-02-08,Beta Gadget,600,446,117754.15
2024-02-08,Camera,629,615,488343.71
2024-02-08,Delta Device,538,426,84813.26
2024-02-08,Epsilon Engine,476,407,577658.07
2024-02-08,Gamma Gizmo,530,447,43558.42
2024-02-08,Omega Orb,668,570,228463.25
2024-02-08,Theta Tool,754,693,82795.32
2024-02-08,Zeta Zone,756,642,366949.93
2024-02-09,Alpha Widget,595,483,74882.69
2024-02-09,Beta Gadget,584,459,126550.14
2024-02-09,Camera,540,466,385851.01
2024-02-09,Delta Device,630,532,104187.74
2024-02-09,Epsilon Engine,706,521,749510.05
2024-02-09,Gamma Gizmo,462,369,34945.65
2024-02-09,Omega Orb,498,479,191381.33
2024-02-09,Theta Tool,387,345,41295.18
2024-02-09,Zeta Zone,517,470,283029.94
2024-02-10,Alpha Widget,667,510,77608.68
2024-02-10,Beta Gadget,367,274,78728.93
2024-02-10,Camera,625,455,377589.77
2024-02-10,Delta Device,423,389,77277.92
2024-02-10,Epsilon Engine,814,734,1080819.72
2024-02-10,Gamma Gizmo,423,316,30142.01
2024-02-10,Omega Orb,618,446,178562.66
2024-02-10,Theta Tool,506,411,52648.49
2024-02-10,Zeta Zone,392,337,196653.52
2024-02-11,Alpha Widget,820,671,98573.07
2024-02-11,Beta Gadget,854,806,225595.4
2024-02-11,Camera,616,552,475199.82
2024-02-11,Delta Device,817,600,120924.69
2024-02-11,Epsilon Engine,879,817,1140832.17
2024-02-11,Gamma Gizmo,414,343,31907.62
2024-02-11,Omega Orb,386,282,120414.66
2024-02-11,Theta Tool,696,607,78040.01
2024-02-11,Zeta Zone,661,631,363128.58
2024-02-12,Alpha Widget,372,339,51061.12
2024-02-12,Beta Gadget,393,357,97913.04
2024-02-12,Camera,555,541,459648.97
2024-02-12,Delta Device,371,293,57309.03
2024-02-12,Epsilon Engine,471,428,626970.65
2024-02-12,Gamma Gizmo,410,355,33287.7
2024-02-12,Omega Orb,564,506,211112.7
2024-02-12,Theta Tool,630,453,56335.25
2024-02-12,Zeta Zone,415,383,220863.63
2024-02-13,Alpha Widget,373,287,42730.49
2024-02-13,Beta Gadget,500,441,118298.06
2024-02-13,Camera,701,565,460154.42
2024-02-13,Delta Device,568,513,102990.43
2024-02-13,Epsilon Engine,441,379,541996.47
2024-02-13,Gamma Gizmo,696,556,53533.91
2024-02-13,Omega Orb,498,396,160626.66
2024-02-13,Theta Tool,590,479,59122.64
2024-02-13,Zeta Zone,813,661,391479.4
2024-02-14,Alpha Widget,629,520,76249.34
2024-02-14,Beta Gadget,536,400,107914.88
2024-02-14,Camera,764,604,482296.85
2024-02-14,Delta Device,379,340,66451.81
2024-02-14,Epsilon Engine,705,571,858986.8
2024-02-14,Gamma Gizmo,706,628,57286.29
2024-02-14,Omega Orb,606,424,178628.36
2024-02-14,Theta Tool,345,267,32077.89
2024-02-14,Zeta Zone,489,475,270416.16
2024-02-15,Alpha Widget,474,378,57794.02
2024-02-15,Beta Gadget,712,533,147090.63
2024-02-15,Camera,414,388,312699.9
2024-02-15,Delta Device,822,636,120944.55
2024-02-15,Epsilon Engine,431,383,558274.31
2024-02-15,Gamma Gizmo,515,397,38378.1
2024-02-15,Omega Orb,805,618,257652.15
2024-02-15,Theta Tool,418,301,39194.22
2024-02-15,Zeta Zone,652,560,332868.19
2024-02-16,Alpha Widget,613,458,68316.67
2024-02-16,Beta Gadget,496,367,98318.5
2024-02-16,Camera,810,632,529733.5
2024-02-16,Delta Device,559,460,90817.41
2024-02-16,Epsilon Engine,350,289,435856.25
2024-02-16,Gamma Gizmo,798,681,63811.03
2024-02-16,Omega Orb,412,400,157644.56
2024-02-16,Theta Tool,513,485,62314.99
2024-02-16,Zeta Zone,735,544,310500.79
2024-02-17,Alpha Widget,390,282,40200.94
2024-02-17,Beta Gadget,348,326,93278.2
2024-02-17,Camera,340,251,208256.38
2024-02-17,Delta Device,346,293,55720.2
2024-02-17,Epsilon Engine,585,519,773282.08
2024-02-17,Gamma Gizmo,542,491,48268.2
2024-02-17,Omega Orb,729,533,214825.82
2024-02-17,Theta Tool,609,454,56092.67
2024-02-17,Zeta Zone,537,431,260217.04
2024-02-18,Alpha Widget,744,701,109387.83
2024-02-18,Beta Gadget,431,412,111724.25
2024-02-18,Camera,473,399,316681.5
2024-02-18,Delta Device,740,698,134456.27
2024-02-18,Epsilon Engine,716,570,790157.67
2024-02-18,Gamma Gizmo,594,574,55036.52
2024-02-18,Omega Orb,707,670,267107.5
2024-02-18,Theta Tool,537,413,50654.85
2024-02-18,Zeta Zone,492,408,232701.63
2024-02-19,Alpha Widget,503,398,58020.55
2024-02-19,Beta Gadget,391,369,98469.66
2024-02-19,Camera,579,488,396814.97
2024-02-19,Delta Device,626,562,114221.01
2024-02-19,Epsilon Engine,431,398,572629.22
2024-02-19,Gamma Gizmo,377,355,33485.79
2024-02-19,Omega Orb,780,654,261930.33
2024-02-19,Theta Tool,689,565,73804.03
2024-02-19,Zeta Zone,432,372,208152.29
2024-02-20,Alpha Widget,695,632,93191.11
2024-02-20,Beta Gadget,730,712,190445.72
2024-02-20,Camera,646,564,452826.83
2024-02-20,Delta Device,514,435,83307.43
2024-02-20,Epsilon Engine,539,525,787836.99
2024-02-20,Gamma Gizmo,602,491,47460.7
2024-02-20,Omega Orb,778,643,268239.83
2024-02-20,Theta Tool,767,653,79928.52
2024-02-20,Zeta Zone,565,424,248727.35
2024-02-21,Alpha Widget,753,713,106339.57
2024-02-21,Beta Gadget,738,609,170873.53
2024-02-21,Camera,327,291,235164.36
2024-02-21,Delta Device,668,610,115269.84
2024-02-21,Epsilon Engine,348,277,391989.7
2024-02-21,Gamma Gizmo,333,272,25758.85
2024-02-21,Omega Orb,821,632,248098.58
2024-02-21,Theta Tool,573,454,55834.25
2024-02-21,Zeta Zone,364,264,156677.38
2024-02-22,Alpha Widget,581,475,72396.38
2024-02-22,Beta Gadget,501,421,113738.03
2024-02-22,Camera,810,694,555313.79
2024-02-22,Delta Device,696,609,119279.15
2024-02-22,Epsilon Engine,614,448,669321.01
2024-02-22,Gamma Gizmo,462,452,41167.08
2024-02-22,Omega Orb,336,290,118798.28
2024-02-22,Theta Tool,543,418,51811.34
2024-02-22,Zeta Zone,342,265,156562.23
2024-02-23,Alpha Widget,822,639,91705.81
2024-02-23,Beta Gadget,551,404,114114.11
2024-02-23,Camera,392,356,304683.85
2024-02-23,Delta Device,482,371,74787.53
2024-02-23,Epsilon Engine,398,286,420684.07
2024-02-23,Gamma Gizmo,695,573,53812.37
2024-02-23,Omega Orb,469,343,146875.6
2024-02-23,Theta Tool,365,278,35165.0
2024-02-23,Zeta Zone,451,365,207834.53
2024-02-24,Alpha Widget,483,353,54738.07
2024-02-24,Beta Gadget,444,413,111644.98
2024-02-24,Camera,443,385,317142.79
2024-02-24,Delta Device,570,544,107284.71
2024-02-24,Epsilon Engine,677,522,753338.11
2024-02-24,Gamma Gizmo,500,392,37797.25
2024-02-24,Omega Orb,462,327,136630.86
2024-02-24,Theta Tool,540,458,55083.86
2024-02-24,Zeta Zone,505,441,255496.58
2024-02-25,Alpha Widget,744,577,90027.82
2024-02-25,Beta Gadget,612,592,156193.71
2024-02-25,Camera,695,602,487609.83
2024-02-25,Delta Device,552,418,83040.52
2024-02-25,Epsilon Engine,369,292,422072.15
2024-02-25,Gamma Gizmo,767,560,55243.25
2024-02-25,Omega Orb,882,647,278513.33
2024-02-25,Theta Tool,450,329,42237.35
2024-02-25,Zeta Zone,724,507,282003.65
2024-02-26,Alpha Widget,698,678,106080.04
2024-02-26,Beta Gadget,435,316,84408.85
2024-02-26,Camera,769,629,537731.1
2024-02-26,Delta Device,364,319,59607.99
2024-02-26,Epsilon Engine,436,345,509257.12
2024-02-26,Gamma Gizmo,584,556,53736.0
2024-02-26,Omega Orb,354,310,126357.89
2024-02-26,Theta Tool,634,470,59651.7
2024-02-26,Zeta Zone,369,336,189932.84
2024-02-27,Alpha Widget,395,372,58234.02
2024-02-27,Beta Gadget,434,411,114403.97
2024-02-27,Camera,472,375,299618.32
2024-02-27,Delta Device,592,575,114964.23
2024-02-27,Epsilon Engine,455,364,525803.28
2024-02-27,Gamma Gizmo,762,573,56426.41
2024-02-27,Omega Orb,667,603,241027.72
2024-02-27,Theta Tool,711,606,79106.78
2024-02-27,Zeta Zone,344,264,154274.4
2024-02-28,Alpha Widget,736,523,80935.68
2024-02-28,Beta Gadget,766,702,190280.79
2024-02-28,Camera,410,330,264669.11
2024-02-28,Delta Device,615,444,88499.79
2024-02-28,Epsilon Engine,693,669,1014435.32
2024-02-28,Gamma Gizmo,717,673,63969.63
2024-02-28,Omega Orb,505,442,180880.91
2024-02-28,Theta Tool,338,262,33966.72
2024-02-28,Zeta Zone,580,422,236198.9
2024-02-29,Alpha Widget,713,629,94769.77
2024-02-29,Beta Gadget,659,596,168237.18
2024-02-29,Camera,426,382,323042.12
2024-02-29,Delta Device,360,345,64279.6
2024-02-29,Epsilon Engine,595,458,678403.51
2024-02-29,Gamma Gizmo,379,307,28269.33
2024-02-29,Omega Orb,451,365,145707.1
2024-02-29,Theta Tool,337,256,31688.48
2024-02-29,Zeta Zone,698,530,295338.33
2024-03-01,Alpha Widget,689,673,103181.05
2024-03-01,Beta Gadget,721,572,158061.86
2024-03-01,Camera,689,604,495136.9
2024-03-01,Delta Device,514,429,86868.2
2024-03-01,Epsilon Engine,729,695,971818.79
2024-03-01,Gamma Gizmo,668,630,59830.46
2024-03-01,Omega Orb,876,617,245991.03
2024-03-01,Theta Tool,704,582,69718.05
2024-03-01,Zeta Zone,416,382,230913.12
2024-03-02,Alpha Widget,424,402,58857.52
2024-03-02,Beta Gadget,856,695,185474.23
2024-03-02,Camera,974,805,675587.18
2024-03-02,Delta Device,728,611,115931.29
2024-03-02,Epsilon Engine,794,623,919352.2
2024-03-02,Gamma Gizmo,888,865,82624.63
2024-03-02,Omega Orb,660,564,238159.28
2024-03-02,Theta Tool,611,492,61579.24
2024-03-02,Zeta Zone,569,416,251473.4
2024-03-03,Alpha Widget,850,760,119140.14
2024-03-03,Beta Gadget,675,624,173030.39
2024-03-03,Camera,592,440,368907.63
2024-03-03,Delta Device,740,628,126564.81
2024-03-03,Epsilon Engine,545,515,716537.49
2024-03-03,Gamma Gizmo,889,713,69205.73
2024-03-03,Omega Orb,472,341,145348.1
2024-03-03,Theta Tool,877,705,91898.82
2024-03-03,Zeta Zone,760,603,350151.76
2024-03-04,Alpha Widget,514,473,68903.32
2024-03-04,Beta Gadget,736,529,139848.33
2024-03-04,Camera,847,646,532239.67
2024-03-04,Delta Device,433,363,67622.82
2024-03-04,Epsilon Engine,481,352,485662.04
2024-03-04,Gamma Gizmo,727,583,56026.97
2024-03-04,Omega Orb,491,390,158377.48
2024-03-04,Theta Tool,484,439,52827.74
2024-03-04,Zeta Zone,736,524,298363.47
2024-03-05,Alpha Widget,657,583,89634.57
2024-03-05,Beta Gadget,779,651,180624.06
2024-03-05,Camera,598,569,477458.18
2024-03-05,Delta Device,655,548,103899.11
2024-03-05,Epsilon Engine,760,666,947547.53
2024-03-05,Gamma Gizmo,778,544,52157.23
2024-03-05,Omega Orb,637,496,193494.1
2024-03-05,Theta Tool,458,370,45380.06
2024-03-05,Zeta Zone,458,435,248802.72
2024-03-06,Alpha Widget,436,417,65561.26
2024-03-06,Beta Gadget,411,318,87770.41
2024-03-06,Camera,766,700,568852.44
2024-03-06,Delta Device,657,611,122420.94
2024-03-06,Epsilon Engine,546,533,804579.97
2024-03-06,Gamma Gizmo,778,600,56853.95
2024-03-06,Omega Orb,618,591,232143.8
2024-03-06,Theta Tool,805,742,92129.07
2024-03-06,Zeta Zone,647,572,328128.47
2024-03-07,Alpha Widget,658,551,85323.35
2024-03-07,Beta Gadget,661,529,146590.84
2024-03-07,Camera,534,406,337463.14
2024-03-07,Delta Device,505,440,82884.7
2024-03-07,Epsilon Engine,481,345,486615.9
2024-03-07,Gamma Gizmo,560,403,38808.3
2024-03-07,Omega Orb,636,481,198619.87
2024-03-07,Theta Tool,871,726,91034.02
2024-03-07,Zeta Zone,757,644,384442.57
2024-03-08,Alpha Widget,443,381,55328.04
2024-03-08,Beta Gadget,512,444,117786.67
2024-03-08,Camera,742,605,504182.46
2024-03-08,Delta Device,696,670,129991.98
2024-03-08,Epsilon Engine,734,527,791589.75
2024-03-08,Gamma Gizmo,825,660,62784.71
2024-03-08,Omega Orb,820,627,256834.2
2024-03-08,Theta Tool,705,506,64849.0
2024-03-08,Zeta Zone,444,319,183879.44
2024-03-09,Alpha Widget,687,593,86773.0
2024-03-09,Beta Gadget,802,613,161181.11
2024-03-09,Camera,484,410,350668.8
2024-03-09,Delta Device,716,555,112345.56
2024-03-09,Epsilon Engine,468,458,647262.16
2024-03-09,Gamma Gizmo,801,571,52104.11
2024-03-09,Omega Orb,787,666,271175.19
2024-03-09,Theta Tool,663,646,77658.65
2024-03-09,Zeta Zone,505,390,217499.94
2024-03-10,Alpha Widget,875,719,103046.59
2024-03-10,Beta Gadget,448,377,107108.63
2024-03-10,Camera,842,806,686351.64
2024-03-10,Delta Device,642,531,100977.36
2024-03-10,Epsilon Engine,563,547,802773.61
2024-03-10,Gamma Gizmo,862,649,63074.75
2024-03-10,Omega Orb,528,506,204095.14
2024-03-10,Theta Tool,585,414,51271.04
2024-03-10,Zeta Zone,448,393,222416.74
2024-03-11,Alpha Widget,451,358,52231.09
2024-03-11,Beta Gadget,462,442,117711.72
2024-03-11,Camera,716,683,535307.87
2024-03-11,Delta Device,356,259,49613.98
2024-03-11,Epsilon Engine,445,425,641225.37
2024-03-11,Gamma Gizmo,419,406,39238.05
2024-03-11,Omega Orb,510,446,183417.47
2024-03-11,Theta Tool,562,430,56030.45
2024-03-11,Zeta Zone,557,392,221530.69
2024-03-12,Alpha Widget,781,563,86705.09
2024-03-12,Beta Gadget,510,498,139223.61
2024-03-12,Camera,421,333,276973.21
2024-03-12,Delta Device,843,820,161371.96
2024-03-12,Epsilon Engine,855,784,1164536.83
2024-03-12,Gamma Gizmo,744,549,52810.6
2024-03-12,Omega Orb,553,488,206043.56
2024-03-12,Theta Tool,688,631,79593.67
2024-03-12,Zeta Zone,432,349,207355.15
2024-03-13,Alpha Widget,351,335,49881.9
2024-03-13,Beta Gadget,572,531,148437.44
2024-03-13,Camera,494,346,279368.73
2024-03-13,Delta Device,559,547,105512.73
2024-03-13,Epsilon Engine,393,325,470484.51
2024-03-13,Gamma Gizmo,573,529,50710.43
2024-03-13,Omega Orb,411,336,138073.05
2024-03-13,Theta Tool,594,437,54810.55
2024-03-13,Zeta Zone,592,479,271656.97
2024-03-14,Alpha Widget,705,653,101275.47
2024-03-14,Beta Gadget,835,751,207003.31
2024-03-14,Camera,886,860,714710.75
2024-03-14,Delta Device,819,778,145798.15
2024-03-14,Epsilon Engine,558,504,738231.92
2024-03-14,Gamma Gizmo,691,537,53383.55
2024-03-14,Omega Orb,427,409,164603.26
2024-03-14,Theta Tool,874,702,89517.97
2024-03-14,Zeta Zone,488,438,262348.75
2024-03-15,Alpha Widget,804,623,96687.18
2024-03-15,Beta Gadget,606,583,153387.12
2024-03-15,Camera,786,745,633349.15
2024-03-15,Delta Device,400,346,66048.7
2024-03-15,Epsilon Engine,757,574,816196.28
2024-03-15,Gamma Gizmo,490,411,40383.16
2024-03-15,Omega Orb,736,667,274244.47
2024-03-15,Theta Tool,523,455,54820.01
2024-03-15,Zeta Zone,620,521,314525.8
2024-03-16,Alpha Widget,432,314,45571.47
2024-03-16,Beta Gadget,755,686,194513.57
2024-03-16,Camera,733,514,434746.48
2024-03-16,Delta Device,737,568,112372.56
2024-03-16,Epsilon Engine,760,550,778042.19
2024-03-16,Gamma Gizmo,540,422,40067.1
2024-03-16,Omega Orb,447,381,157328.74
2024-03-16,Theta Tool,907,682,89438.07
2024-03-16,Zeta Zone,757,721,429695.61
2024-03-17,Alpha Widget,874,667,101099.63
2024-03-17,Beta Gadget,747,654,172848.6
2024-03-17,Camera,467,427,345230.34
2024-03-17,Delta Device,640,516,104752.52
2024-03-17,Epsilon Engine,779,665,982324.0
2024-03-17,Gamma Gizmo,772,609,58005.86
2024-03-17,Omega Orb,433,319,133992.08
2024-03-17,Theta Tool,781,700,89897.17
2024-03-17,Zeta Zone,723,538,296573.84
2024-03-18,Alpha Widget,645,476,70420.05
2024-03-18,Beta Gadget,506,423,113002.9
2024-03-18,Camera,563,478,374450.9
2024-03-18,Delta Device,624,465,88329.39
2024-03-18,Epsilon Engine,781,646,974387.01
2024-03-18,Gamma Gizmo,541,439,41866.24
2024-03-18,Omega Orb,642,474,188157.41
2024-03-18,Theta Tool,356,333,42625.14
2024-03-18,Zeta Zone,461,447,250380.75
2024-03-19,Alpha Widget,396,316,45033.48
2024-03-19,Beta Gadget,819,619,163786.05
2024-03-19,Camera,907,828,647781.46
2024-03-19,Delta Device,654,618,126362.89
2024-03-19,Epsilon Engine,358,305,435350.23
2024-03-19,Gamma Gizmo,565,408,40502.41
2024-03-19,Omega Orb,566,533,208141.42
2024-03-19,Theta Tool,670,595,73381.75
2024-03-19,Zeta Zone,457,387,225923.77
2024-03-20,Alpha Widget,793,591,92336.21
2024-03-20,Beta Gadget,657,482,130530.61
2024-03-20,Camera,552,490,397924.61
2024-03-20,Delta Device,444,431,87393.97
